,date,review,rating,isEdited,title,userName,developerResponse
185,2022-06-24 08:43:03,"Hello there, I have heard so much about Kuda  and now that I have decided to open an account, I can’t even get pass the video recording section for almost 2 weeks. Well, wow!!! I don’t know what the issue is but this isn’t easy at all. Draw 2 circles with your head’ and I do that more than 10 times in a day, yet I am told an error occurred. Pls you guys should fix this or else I am don trying.",2,False,Video record gone wrong,beckbanj,
186,2023-04-17 11:09:13,I don’t know what going on with the app I can’t complain or chat you people up almost all the time my money have been hang with you guys same thing happen today again,5,False,I can’t make a complaint,osunbode karimot,"{'id': 36052072, 'body': 'Hi there, we are sincerely sorry for whatever experience you might have had with us . Please we would like to have full details of your complaint ,by sending us an in-app message or email us at help@kuda.com , so that we resolve it and could improve based on your feedback. We look forward to your response . Thank you 💜\r\n', 'modified': '2023-04-19T13:31:30Z'}"
187,2023-03-26 09:08:20,"What will I do without you kuda bank
I transfer with no charges and also pay for dstv sub with charges unlike where I pay charges for everything on other bank App….. I don’t take this for granted.",5,False,Good service,Mitchymore😍😍,"{'id': 35657872, 'body': 'Thank you for providing your valuable feedback.💜\r\n', 'modified': '2023-03-29T13:42:31Z'}"
188,2021-12-09 12:37:30,Why is signing in a problem on this app…. It’s my first time using it.. haven’t even been able to complete my account creation because the app keeps messing up and saying something is wrong….,5,False,Unable to sign in,milkboykaylee,
189,2023-03-18 03:28:04,"Kuda I use to trust you and even recommend u to my family and friends but you are paying me back by taking my N1000 every time I made transaction or is it the agreement you have with cbn? Please I beg you with God bring back my N2000 please 🙏 I tried to reach you but not picking up . I have never rotten a review but you forced me , I left your app two months ago now am back and you still took another N1000 from me refund me now before I contact cbn thank u",1,False,Missing money in kuda,2.skid,"{'id': 35486261, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . We are always available to provide answers to your concerns at all times. Thank you 💜"", 'modified': '2023-03-20T15:10:34Z'}"
190,2023-02-24 07:58:47,"So I made a transfer sometime last year Buh the person said they never received it I thought it was a lie cause it was successful...
But then it repeated itself three days ago it showed successful here Buh the person called me this morning and said they never received the money...I've been trying to get my account statement and report the issues... Buh guess what it ain't opening and it's really frustrating....
Please I really need you guys to resolve this issue...",1,False,Transfer issue,caramel signatures,"{'id': 35076265, 'body': ""\r\nHi there, We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) . Please if have you sent us an email at  help@kuda.com stating your complaint? Please can you share with your Email address to enable us to follow up with the resolution.\r\nThank you💜\r\n"", 'modified': '2023-02-26T11:35:08Z'}"
191,2022-12-01 08:25:45,I want to use my money this morning are you guy mad since yesterday that I open the account can’t transfer what all this nonsense for... I run from Access Bank to come meet you people problem abi why is the pin not working you people what to eat my money?,4,False,Pin Problem,mum Rejoice,"{'id': 33532473, 'body': ""\r\nHi there , \r\nWe are sorry that you're having issues with the app. Please can you write to us at Help@kuda.com including a description of the error message received . We will investigate immediately & solve the issue.\r\nThank you 💜\r\n\r\n"", 'modified': '2022-12-05T08:15:48Z'}"
192,2022-11-14 15:23:15,"I have been enjoying my account until you guys decided to update ur app and now I can’t log in you keep saying facial comparison failed how am I supposed to explain to myself that am not the same person that opened this Account some months ago 
Pls you guys should open my Account abeg it’s becoming frustrating by the day 
How would I have money and can not use it",2,False,Logged me out of my account,Ralphzzy,
193,2021-11-09 08:19:10,"This is the best banking app I’ve even seen or used before, I really don’t like going to bank due to some inconvenience, so I download this app, I can’t believe how it works, till date I’m still wondering how, so fast and easy going app. I love it.",5,False,Great banking experience,Nocaphussle,
194,2023-02-18 07:49:14,"I made a transfer of 50k to a beneficial account since some days ago, my account was debited but the person haven't received the money yet plus the customer service is poor",5,False,Failed transaction,vkjlfg,"{'id': 34949192, 'body': ""Hi there , We're sincerely sorry for the inconvenience this may have caused you. Please can you share with us the details of the transactions( amount and date) to enable us investigate immediately & solve the issue by send a mail to help@kuda.com . Your Kuda isn't going anywhere and your money is safe and secure in your account. We are always available to provide answers to your concerns at all times. Thank you 💜\r\n"", 'modified': '2023-02-19T11:57:47Z'}"
